Longitude,Latitude,Station Name,ID,Z0_Ampm,Z0_LocalPh,Z0_UTCPhas,O1_Ampm,O1_LocalPh,O1_UTCPhas,K1_Ampm,K1_LocalPh,K1_UTCPhas,M2_Ampm,M2_LocalPh,M2_UTCPhas,S2_Ampm,S2_LocalPh,S2_UTCPhas,M4_Ampm,M4_LocalPh,M4_UTCPhas,MS4_Ampm,MS4_LocalP,MS4_UTCPha,N2_Ampm,N2_LocalPh,N2_UTCPhas,K2_Ampm,K2_LocalPh,K2_UTCPhas,Q1_Ampm,Q1_LocalPh,Q1_UTCPhas,J1_Ampm,J1_LocalPh,J1_UTCPhas,MU2_Ampm,MU2_LocalP,MU2_UTCPha,P1_Ampm,P1_LocalPh,P1_UTCPhas,MM_Ampm,MM_LocalPh,MM_UTCPhas,OO1_Ampm,OO1_LocalP,OO1_UTCPha,L2_Ampm,L2_LocalPh,L2_UTCPhas,NO1_Ampm,NO1_LocalP,NO1_UTCPha,MN4_Ampm,MN4_LocalP,MN4_UTCPha,M8_Ampm,M8_LocalPh,M8_UTCPhas,2Q1_Ampm,2Q1_LocalP,2Q1_UTCPha,2N2_Ampm,2N2_LocalP,2N2_UTCPha,NU2_Ampm,NU2_LocalP,NU2_UTCPha,M3_Ampm,M3_LocalPh,M3_UTCPhas,MO3_Ampm,MO3_LocalP,MO3_UTCPha,MK3_Ampm,MK3_LocalP,MK3_UTCPha,SK3_Ampm,SK3_LocalP,SK3_UTCPha,SN4_Ampm,SN4_LocalP,SN4_UTCPha,S4_Ampm,S4_LocalPh,S4_UTCPhas,2MN6_Ampm,2MN6_Local,2MN6_UTCPh,M6_Ampm,M6_LocalPh,M6_UTCPhas,2MS6_Ampm,2MS6_Local,2MS6_UTCPh,2SM6_Ampm,2SM6_Local,2SM6_UTCPh,MSF_Ampm,MSF_LocalP,MSF_UTCPha,ALP1_Ampm,ALP1_Local,ALP1_UTCPh,UPS1_Ampm,UPS1_Local,UPS1_UTCPh,EPS2_Ampm,EPS2_Local,EPS2_UTCPh,ETA2_Ampm,ETA2_Local,ETA2_UTCPh,2MK5_Ampm,2MK5_Local,2MK5_UTCPh,2SK5_Ampm,2SK5_Local,2SK5_UTCPh,3MK7_Ampm,3MK7_Local,3MK7_UTCPh,M10_Ampm,M10_LocalP,M10_UTCPha,SIG1_Ampm,SIG1_Local,SIG1_UTCPh,OQ2_Ampm,OQ2_LocalP,OQ2_UTCPha,MSN2_Ampm,MSN2_Local,MSN2_UTCPh,2SM2_Ampm,2SM2_Local,2SM2_UTCPh,SK4_Ampm,SK4_LocalP,SK4_UTCPha,MF_Ampm,MF_LocalPh,MF_UTCPhas,SSA_Ampm,SSA_LocalP,SSA_UTCPha,PHI1_Ampm,PHI1_Local,PHI1_UTCPh,SO1_Ampm,SO1_LocalP,SO1_UTCPha,MKS2_Ampm,MKS2_Local,MKS2_UTCPh,SO3_Ampm,SO3_LocalP,SO3_UTCPha,MK4_Ampm,MK4_LocalP,MK4_UTCPha,2MK6_Ampm,2MK6_Local,2MK6_UTCPh,MSK6_Ampm,MSK6_Local,MSK6_UTCPh,TAU1_Ampm,TAU1_Local,TAU1_UTCPh,BET1_Ampm,BET1_Local,BET1_UTCPh,SA_Ampm,SA_LocalPh,SA_UTCPhas,RHO1_Ampm,RHO1_Local,RHO1_UTCPh,PI1_Ampm,PI1_LocalP,PI1_UTCPha,S1_Ampm,S1_LocalPh,S1_UTCPhas,LDA2_Ampm,LDA2_Local,LDA2_UTCPh,T2_Ampm,T2_LocalPh,T2_UTCPhas,OP2_Ampm,OP2_LocalP,OP2_UTCPha,MSN6_Ampm,MSN6_Local,MSN6_UTCPh,CHI1_Ampm,CHI1_Local,CHI1_UTCPh,PSI1_Ampm,PSI1_Local,PSI1_UTCPh,THE1_Ampm,THE1_Local,THE1_UTCPh,R2_Ampm,R2_LocalPh,R2_UTCPhas,MSM_Ampm,MSM_LocalP,MSM_UTCPha,H1_Ampm,H1_LocalPh,H1_UTCPhas,H2_Ampm,H2_LocalPh,H2_UTCPhas,GAM2_Ampm,GAM2_Local,GAM2_UTCPh
-130.183,53.9833,SEABREEZE POINT,9250,3.731,0,0,0.308,132.8,244.3443,0.383,149.4,269.7285,1.889,33.7,265.5728,0.756,58.8,298.8,0.01,335.1,78.84566,0.007,51.3,163.1728,0.337,4.3,231.8178,0,0,0,0.043,113.8,220.9893,0,0,0,0.053,70.8,294.5457,0,0,0,0.025,155,159.355,0,0,0,0.046,84.5,320.7278,0.049,135.1,251.0735,0.003,289,28.39067,0.002,15.2,222.6913,0,0,0,0,0,0,0,0,0,0.018,176.8,164.6093,0.006,81.2,64.61712,0.003,144.5,136.7014,0.01,225.1,225.4285,0,0,0,0,0,0,0.001,2.7,333.9635,0.003,236.7,212.3185,0.004,275,258.7457,0.001,18.2,10.07283,0.02,181.6,189.7272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,277,20.41712,0.013,246,105.5078,0.021,159.5,43.855,0.015,18,266.1272,0.002,137.8,258.4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.233,54.0167,GODFREY POINT,9255,3.837,0,0,0.341,123,234.5443,0.49,143,263.3286,1.85,36,267.8728,0.563,67,307,0.033,286,29.74567,0.006,229,340.8728,0.405,356,223.5178,0.152,67,307.6571,0,0,0,0,0,0,0,0,0,0.164,143,262.6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.083,54.0833,CLAXTON,9260,3.781,0,0,0.306,134.7,246.2443,0.381,152.3,272.6285,1.942,38.5,270.3728,0.78,64.1,304.1,0.014,342.2,85.94567,0.012,47.8,159.6728,0.346,14.3,241.8178,0,0,0,0.044,121,228.1893,0,0,0,0.063,110.5,334.2457,0,0,0,0.031,149.8,154.155,0,0,0,0.067,72.9,309.1278,0.046,150.1,266.0735,0.009,309,48.39067,0.003,22.8,230.2913,0,0,0,0,0,0,0,0,0,0.021,185.5,173.3092,0.014,56.1,39.51712,0.006,168.2,160.4014,0.014,227.2,227.5285,0,0,0,0,0,0,0.001,111.4,82.66351,0.011,209.5,185.1185,0.008,250.4,234.1457,0.002,355.7,347.5728,0.029,214.3,222.4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,282.4,25.81712,0.019,292,151.0078,0.027,180.1,64.45499,0.014,106.7,354.8272,0.002,122.7,243.3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-129.967,54.1667,PORT ESSINGTON,9265,3.483,0,0,0.338,145,256.5443,0.49,150,270.3286,2.033,51,282.8728,0.682,82,322,0.106,57,160.7457,0.06,64,175.8728,0.353,39,266.5178,0.185,82,322.6571,0,0,0,0,0,0,0,0,0,0.164,150,269.6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130,54.1833,HAYSPORT,9266,3.84,0,0,0.313,144.7,256.2443,0.458,149.2,269.5285,1.96,50.7,282.5728,0.575,84.7,324.7,0.081,28.7,132.4457,0.033,45.8,157.6728,0.401,30.6,258.1178,0.167,76.5,317.1571,0,0,0,0,0,0,0,0,0,0.142,146.2,265.8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,193.6,401.0913,0,0,0,0,0,0,0,0,0,0,0,0,0.066,96.4,79.81712,0.035,118.5,110.7014,0.058,185.4,185.7285,0,0,0,0,0,0,0,0,0,0.05,201.5,177.1185,0.025,256,239.7457,0,0,0,0.089,27.3,35.42717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,259.9,20.5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-129.767,54,ECSTALL RIVER,9270,3.87,0,0,0.213,168,279.5443,0.371,165,285.3286,1.737,102,333.8728,0.466,126,6,0.304,108,211.7457,0.195,157,268.8728,0.304,81,308.5178,0.128,126,6.657098,0,0,0,0,0,0,0,0,0,0.121,165,284.6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-129.8,54.2333,KHYEX POINT,9275,2.599,0,0,0.313,161,272.5443,0.448,161,281.3286,1.81,71,302.8728,0.566,107,347,0.201,79,182.7457,0.128,113,224.8728,0.371,59,286.5178,0.155,107,347.6571,0,0,0,0,0,0,0,0,0,0.149,161,280.6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-129.583,54.2167,KWINITSA RIVER,9285,1.453,0,0,0.195,207,318.5443,0.249,185,305.3286,0.975,99,330.8728,0.326,128,8,0.268,150,253.7457,0.176,183,294.8728,0.164,118,345.5178,0.088,128,8.657098,0,0,0,0,0,0,0,0,0,0.085,185,304.6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.533,54.05,REFUGE BAY,9306,3.753,0,0,0.306,130.8,242.3443,0.494,138.2,258.5285,1.86,33.7,265.5728,0.626,60.3,300.3,0.01,313.2,56.94567,0.007,51,162.8728,0.43,13.1,240.6178,0.17,60.3,300.9571,0,0,0,0,0,0,0,0,0,0.158,138.2,257.8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,129,137.7843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.4,54.0833,HUMPBACK BAY,9309,3.697,0,0,0.313,128,239.5443,0.542,136,256.3286,1.719,30,261.8728,0.539,63,303,0.012,269,12.74567,0.012,49,160.8728,0.335,14,241.5178,0.146,63,303.6571,0,0,0,0,0,0,0,0,0,0.179,136,255.6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.45,54.0667,HUNT INLET,9310,3.761,0,0,0.319,129.9,241.4443,0.525,137.5,257.8286,1.862,36.5,268.3728,0.682,61.6,301.6,0.013,292.1,35.84567,0.008,352.3,104.1728,0.435,15.2,242.7178,0.185,61.6,302.2571,0,0,0,0,0,0,0,0,0,0.168,137.5,257.1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,188.4,197.1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.333,54.1333,LAWYER ISLAND,9312,3.844,0,0,0.304,134.8,246.3443,0.501,139.8,260.1285,1.905,35.1,266.9728,0.6,56.5,296.5,0.007,293.1,36.84567,0.004,295.6,47.47284,0.405,18.5,246.0178,0.174,48.3,288.9571,0.044,149.8,256.9893,0,0,0,0.029,312.5,176.2457,0.156,136.8,256.4714,0.076,276,280.355,0,0,0,0.037,68.3,304.5278,0.053,162.2,278.1736,0.001,141,240.3907,0,278.7,486.1913,0,0,0,0,0,0,0.079,16.8,244.9007,0.021,174,161.8092,0.007,71.1,54.51712,0.003,34.4,26.60138,0.012,201,201.3286,0,0,0,0,0,0,0.001,350.6,321.8635,0.001,341.6,317.2185,0.003,235.3,219.0457,0.001,320.6,312.4728,0.076,343.3,351.4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,176.9,280.3171,0.011,204,63.60784,0.032,215.3,99.655,0.017,293.4,181.5272,0.003,290.9,51.5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.767,54.2167,QLAWDZEET ANCHORAGE,9315,3.596,0,0,0.307,129.8,241.3443,0.493,139.6,259.9286,1.838,34.9,266.7728,0.577,56.7,296.7,0.012,216.2,319.9457,0.004,288.6,40.47284,0.345,14.4,241.9178,0.168,48.5,289.1571,0.059,137,244.1893,0,0,0,0.052,327.7,191.4457,0.153,136.6,256.2715,0.04,278.5,282.855,0,0,0,0.095,359.7,235.9278,0.038,120.2,236.1736,0.004,195.7,295.0907,0.001,141.9,349.3913,0,0,0,0,0,0,0.067,12.7,240.8007,0.016,171.5,159.3092,0.004,39,22.41712,0.003,332.2,324.4014,0.025,176.1,176.4285,0,0,0,0,0,0,0.001,160.7,131.9635,0.001,176.9,152.5185,0.003,185.3,169.0457,0,86.6,78.47283,0.053,297.2,305.3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,113.3,216.7171,0.004,260,119.6078,0.019,246.7,131.055,0.004,199.8,87.92717,0.001,278.8,39.4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.733,54.45,MOFFAT ISLANDS,9325,3.581,0,0,0.302,132.7,244.2443,0.475,138.7,259.0285,1.799,36.2,268.0728,0.591,63.1,303.1,0.006,191.8,295.5457,0.003,304.5,56.37283,0.322,17.3,244.8178,0.16,63.1,303.7571,0,0,0,0,0,0,0,0,0,0.152,138.7,258.3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,210.7,219.4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.85,54.45,HUDSON BAY PASSAGE,9327,3.337,0,0,0.31,134.1,245.6443,0.493,139.3,259.6285,1.798,37.2,269.0728,0.587,62.1,302.1,0.005,153.5,257.2457,0.002,199.5,311.3728,0.331,28.5,256.0178,0.163,59.1,299.7571,0,0,0,0,0,0,0,0,0,0.153,138.1,257.7715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,198.5,207.2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.85,54.6167,BRUNDIGE INLET,9333,3.556,0,0,0.307,132.8,244.3443,0.488,140.7,261.0285,1.785,38.1,269.9728,0.56,59.7,299.7,0.008,283.5,27.24567,0.014,348.4,100.2728,0.32,30.3,257.8178,0.163,51.5,292.1571,0.041,139.1,246.2893,0,0,0,0.018,255.1,118.8457,0.151,137.7,257.3715,0.042,160.4,164.755,0,0,0,0.044,346.2,222.4278,0.049,167.2,283.1736,0.004,274,13.39067,0,141.3,348.7913,0,0,0,0,0,0,0,0,0,0.018,187.6,175.4093,0.008,45,28.41712,0.007,99,91.20139,0.031,187.1,187.4285,0,0,0,0,0,0,0.002,215.8,187.0635,0.005,213.1,188.7185,0.003,249.8,233.5457,0,295.8,287.6728,0.042,302.9,311.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,43.2,146.6171,0.003,162,20.80784,0.053,141.2,25.555,0.023,148.6,36.72717,0.003,343.3,103.9571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.3,54.2333,PORT EDWARD,9342,3.711,0,0,0.3,130.9,242.4443,0.504,139.8,260.1285,1.893,36.4,268.2728,0.608,61.2,301.2,0.002,313.6,57.34567,0.007,346.5,98.37283,0.328,15.8,243.3178,0.169,58.2,298.8571,0,0,0,0,0,0,0,0,0,0.156,138.6,258.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,80.1,88.88426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.233,54.25,WAINRIGHT BASIN,9343,2.218,0,0,0.298,165.8,277.3443,0.345,162.7,283.0285,1.541,59.7,291.5728,0.646,95.8,335.8,0.162,91.1,194.8457,0.107,132.2,244.0728,0.319,37.7,265.2178,0.18,92.8,333.4571,0,0,0,0,0,0,0,0,0,0.107,161.5,281.1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.233,54.25,MORSE BASIN,9344,2.166,0,0,0.301,166.4,277.9443,0.419,164.8,285.1285,1.556,65.3,297.1728,0.435,101.2,341.2,0.205,77.9,181.6457,0.106,133.7,245.5728,0.249,54,281.5178,0.121,98.2,338.8571,0,0,0,0,0,0,0,0,0,0.13,163.6,283.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,224.3,233.0843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.367,54.2833,CASEY COVE,9350,3.81,0,0,0.295,131,242.5443,0.496,140,260.3286,1.938,36,267.8728,0.646,60,300,0.018,106,209.7457,0.006,117,228.8728,0.374,18,245.5178,0.176,60,300.6571,0,0,0,0,0,0,0,0,0,0.164,140,259.6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-130.333,54.3167,PR RUPERT (81-11-03),9354,3.849,0,0,0.308,132.3,243.8443,0.508,139.4,259.7285,1.943,35.5,267.3728,0.636,59.2,299.2,0.005,243.3,347.0457,0,0,0,0.39,15.3,242.8178,0.173,51.1,291.7571,0.054,128.1,235.2893,0.029,148.9,273.5836,0.041,8.8,232.5457,0.159,136.6,256.2715,0.007,146,150.355,0.018,163.2,292.3128,0.046,43.4,279.6278,0.026,138.2,254.1736,0,0,0,0,0,0,0.007,131.7,234.5343,0.043,354,217.1628,0.076,18.4,246.5007,0.02,345.5,333.3093,0.006,64.4,47.81712,0.006,11.8,4.001383,0.017,133.4,133.7285,0,0,0,0,0,0,0,0,0,0.004,176.8,152.4185,0.003,202.7,186.4457,0,0,0,0.005,309,317.1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,135.5,238.9171,0.004,348,207.7078,0.004,181.6,65.95499,0,0,0,0,0,0,0.019,164,172.7843,0.019,144,144.6571,0.008,129.4,250.3857,0,178.9,307.3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,348,0,130,238,0,142,262,0,128,248,0,33,269,0,48,288,0,0,0,0,0,0,0,130,247,0,0,0,0,151,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
